,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL
U2FWAY,2,C:USDJPY,2023-09-20 18:45:00+00:00,148.01640045,2023-09-26 06:05:00+00:00,149,1,1,0.9835995500000081
5HTFG6,2,C:USDJPY,2023-09-21 10:20:00+00:00,147.95760175,2023-09-26 06:05:00+00:00,149,-1,1,-1.0423982499999909
TPQJC8,2,C:USDJPY,2023-09-21 12:30:00+00:00,148.01540040000003,2023-09-26 06:05:00+00:00,149,1,1,0.9845995999999673
LSWY96,2,C:USDJPY,2023-09-21 12:35:00+00:00,147.95960165000002,2023-09-26 06:05:00+00:00,149,-1,1,-1.0403983499999754
AK25DP,2,C:USDJPY,2023-09-22 02:55:00+00:00,148.04540190000003,2023-09-26 06:05:00+00:00,149,1,1,0.9545980999999699
IPYUOY,2,C:USDJPY,2023-09-22 03:05:00+00:00,147.972601,2023-09-26 06:05:00+00:00,149,-1,1,-1.0273990000000026
NL7ORZ,2,C:USDJPY,2023-09-22 03:10:00+00:00,148.01340030000003,2023-09-26 06:05:00+00:00,149,1,1,0.9865996999999709
FEJ2WP,2,C:USDJPY,2023-09-22 04:40:00+00:00,147.94360245,2023-09-26 06:05:00+00:00,149,-1,1,-1.056397550000014
6DOVG5,2,C:USDJPY,2023-09-22 04:45:00+00:00,148.01540040000003,2023-09-26 06:05:00+00:00,149,1,1,0.9845995999999673
4PHM7N,2,C:USDJPY,2023-09-22 05:00:00+00:00,147.97360095,2023-09-26 06:05:00+00:00,149,-1,1,-1.026399050000009
ZFRML8,2,C:USDJPY,2023-09-22 05:25:00+00:00,148.0294011,2023-09-26 06:05:00+00:00,149,1,1,0.9705988999999988
85FAR8,2,C:USDJPY,2023-09-22 05:30:00+00:00,147.98260050000002,2023-09-26 06:05:00+00:00,149,-1,1,-1.017399499999982
P3PJNW,2,C:USDJPY,2023-09-22 05:35:00+00:00,148.04040165,2023-09-26 06:05:00+00:00,149,1,1,0.9595983499999932
3NV6EU,2,C:USDJPY,2023-09-22 14:35:00+00:00,147.95960165000002,2023-09-26 06:05:00+00:00,149,-1,1,-1.0403983499999754
744GQO,2,C:USDJPY,2023-09-22 14:40:00+00:00,148.07640345000002,2023-09-26 06:05:00+00:00,149,1,1,0.923596549999985
CXVMQI,2,C:USDJPY,2023-09-26 06:15:00+00:00,149.04045165,2023-10-03 14:00:00+00:00,150,1,1,0.9595483500000057
0E8HQN,2,C:USDJPY,2023-09-26 07:50:00+00:00,148.872556,2023-10-03 14:00:00+00:00,150,-1,1,-1.127443999999997
W9RSOJ,2,C:USDJPY,2023-09-26 18:25:00+00:00,149.00945010000004,2023-10-03 14:00:00+00:00,150,1,1,0.9905498999999622
J4JEKZ,2,C:USDJPY,2023-09-26 22:00:00+00:00,149.02145070000003,2023-10-03 14:00:00+00:00,150,1,1,0.978549299999969
3ONZ1A,2,C:USDJPY,2023-09-26 23:50:00+00:00,148.99155005,2023-10-03 14:00:00+00:00,150,-1,1,-1.0084499499999993
7EDZQ0,2,C:USDJPY,2023-09-26 23:55:00+00:00,149.06445285,2023-10-03 14:00:00+00:00,150,1,1,0.9355471499999908
4S0HDA,2,C:USDJPY,2023-09-27 00:10:00+00:00,149.04745200000002,2023-10-03 14:00:00+00:00,150,1,1,0.9525479999999789
C2OERM,2,C:USDJPY,2023-09-27 00:30:00+00:00,148.97355095,2023-10-03 14:00:00+00:00,150,-1,1,-1.0264490499999965
X01CQ8,2,C:USDJPY,2023-09-27 00:45:00+00:00,149.01045015,2023-10-03 14:00:00+00:00,150,1,1,0.9895498500000031
VEOIXF,2,C:USDJPY,2023-09-27 01:15:00+00:00,148.98955015,2023-10-03 14:00:00+00:00,150,-1,1,-1.0104498499999863
OD80X6,2,C:USDJPY,2023-09-27 01:30:00+00:00,148.9465523,2023-10-03 14:00:00+00:00,150,-1,1,-1.0534476999999924
2TC60X,2,C:USDJPY,2023-09-27 02:35:00+00:00,149.0114502,2023-10-03 14:00:00+00:00,150,1,1,0.988549799999987
9S9WE1,2,C:USDJPY,2023-09-27 02:45:00+00:00,148.97955065,2023-10-03 14:00:00+00:00,150,-1,1,-1.020449350000007
F9LB1Y,2,C:USDJPY,2023-09-27 03:05:00+00:00,149.00845005000002,2023-10-03 14:00:00+00:00,150,1,1,0.9915499499999783
CBE3JK,2,C:USDJPY,2023-09-27 03:10:00+00:00,148.97955065,2023-10-03 14:00:00+00:00,150,-1,1,-1.020449350000007
PM3IJ2,2,C:USDJPY,2023-09-27 03:15:00+00:00,149.01345030000002,2023-10-03 14:00:00+00:00,150,1,1,0.9865496999999834
KQJSZT,2,C:USDJPY,2023-09-27 03:25:00+00:00,148.98555034999998,2023-10-03 14:00:00+00:00,150,-1,1,-1.0144496500000173
23XMFA,2,C:USDJPY,2023-09-27 03:40:00+00:00,149.01345030000002,2023-10-03 14:00:00+00:00,150,1,1,0.9865496999999834
V35NGT,2,C:USDJPY,2023-09-27 07:50:00+00:00,148.99554984999997,2023-10-03 14:00:00+00:00,150,-1,1,-1.0044501500000251
5O5VDB,2,C:USDJPY,2023-09-27 08:00:00+00:00,148.96355145,2023-10-03 14:00:00+00:00,150,-1,1,-1.0364485499999887
6YBHI2,2,C:USDJPY,2023-09-27 08:05:00+00:00,149.01545040000002,2023-10-03 14:00:00+00:00,150,1,1,0.9845495999999798
AY7WWO,2,C:USDJPY,2023-09-27 08:25:00+00:00,149.01945060000003,2023-10-03 14:00:00+00:00,150,1,1,0.9805493999999726
EBLIFF,2,C:USDJPY,2023-09-29 06:35:00+00:00,148.9205536,2023-10-03 14:00:00+00:00,150,-1,1,-1.0794463999999948
18M6GA,2,C:USDJPY,2023-09-29 08:55:00+00:00,149.08145370000003,2023-10-03 14:00:00+00:00,150,1,1,0.9185462999999743
TIF3I2,2,C:USDJPY,2023-09-29 09:05:00+00:00,148.9745509,2023-10-03 14:00:00+00:00,150,-1,1,-1.025449100000003
5ZUM9A,2,C:USDJPY,2023-09-29 09:15:00+00:00,149.01945060000003,2023-10-03 14:00:00+00:00,150,1,1,0.9805493999999726
AYBOWC,2,C:USDJPY,2023-10-03 14:00:00+00:00,150.05550240000002,2023-10-03 14:10:00+00:00,149,1,1,-1.055502400000023
53NHFL,2,C:USDJPY,2023-10-03 14:10:00+00:00,148.94355245,2023-10-20 08:20:00+00:00,150,-1,1,-1.0564475500000015
7BP4NK,2,C:USDJPY,2023-10-03 14:35:00+00:00,148.9805506,2023-10-20 08:20:00+00:00,150,-1,1,-1.0194494000000134
I1ZSAP,2,C:USDJPY,2023-10-03 16:10:00+00:00,148.9565518,2023-10-20 08:20:00+00:00,150,-1,1,-1.0434482000000003
UPL643,2,C:USDJPY,2023-10-03 17:15:00+00:00,148.9825505,2023-10-20 08:20:00+00:00,150,-1,1,-1.017449499999998
Z3HE3F,2,C:USDJPY,2023-10-03 17:45:00+00:00,148.97155105000002,2023-10-20 08:20:00+00:00,150,-1,1,-1.0284489499999836
UX6SQV,2,C:USDJPY,2023-10-03 18:15:00+00:00,148.99354995000002,2023-10-20 08:20:00+00:00,150,-1,1,-1.0064500499999838
Z7C4UQ,2,C:USDJPY,2023-10-03 18:20:00+00:00,148.94555235,2023-10-20 08:20:00+00:00,150,-1,1,-1.054447649999986
IU68XG,2,C:USDJPY,2023-10-03 21:00:00+00:00,148.9865503,2023-10-20 08:20:00+00:00,150,-1,1,-1.0134496999999953
RQI3J8,2,C:USDJPY,2023-10-04 07:15:00+00:00,148.9865503,2023-10-20 08:20:00+00:00,150,-1,1,-1.0134496999999953
Q1G4QF,2,C:USDJPY,2023-10-04 08:40:00+00:00,148.98755025,2023-10-20 08:20:00+00:00,150,-1,1,-1.0124497500000018
FRW1SY,2,C:USDJPY,2023-10-04 11:00:00+00:00,148.9305531,2023-10-20 08:20:00+00:00,150,-1,1,-1.0694469000000026
ZIBBCU,2,C:USDJPY,2023-10-04 12:15:00+00:00,148.90655429999998,2023-10-20 08:20:00+00:00,150,-1,1,-1.093445700000018
R7DPW1,2,C:USDJPY,2023-10-04 14:10:00+00:00,148.98355045000002,2023-10-20 08:20:00+00:00,150,-1,1,-1.016449549999976
T49GD0,2,C:USDJPY,2023-10-04 14:40:00+00:00,148.94955215,2023-10-20 08:20:00+00:00,150,-1,1,-1.0504478500000118
G1VYLG,2,C:USDJPY,2023-10-04 14:50:00+00:00,148.92255350000002,2023-10-20 08:20:00+00:00,150,-1,1,-1.0774464999999793
N8CT7X,2,C:USDJPY,2023-10-04 21:00:00+00:00,148.98355045000002,2023-10-20 08:20:00+00:00,150,-1,1,-1.016449549999976
SRWSFL,2,C:USDJPY,2023-10-04 22:00:00+00:00,148.99055009999998,2023-10-20 08:20:00+00:00,150,-1,1,-1.0094499000000212
PU0DNZ,2,C:USDJPY,2023-10-04 22:10:00+00:00,148.97755075,2023-10-20 08:20:00+00:00,150,-1,1,-1.022449249999994
69Y6LE,2,C:USDJPY,2023-10-04 22:55:00+00:00,148.98755025,2023-10-20 08:20:00+00:00,150,-1,1,-1.0124497500000018
R2YU1K,2,C:USDJPY,2023-10-05 08:10:00+00:00,148.98555034999998,2023-10-20 08:20:00+00:00,150,-1,1,-1.0144496500000173
B667NP,2,C:USDJPY,2023-10-05 09:00:00+00:00,148.9745509,2023-10-20 08:20:00+00:00,150,-1,1,-1.025449100000003
7JVVTN,2,C:USDJPY,2023-10-05 12:45:00+00:00,148.97155105000002,2023-10-20 08:20:00+00:00,150,-1,1,-1.0284489499999836
XX5Y1U,2,C:USDJPY,2023-10-06 10:05:00+00:00,148.9845504,2023-10-20 08:20:00+00:00,150,-1,1,-1.0154496000000108
ML2P2T,2,C:USDJPY,2023-10-06 12:25:00+00:00,148.9485522,2023-10-20 08:20:00+00:00,150,-1,1,-1.0514478000000054
8W2I4Q,2,C:USDJPY,2023-10-09 13:15:00+00:00,148.98155055,2023-10-20 08:20:00+00:00,150,-1,1,-1.0184494499999914
3Z1JBU,2,C:USDJPY,2023-10-10 07:35:00+00:00,148.9745509,2023-10-20 08:20:00+00:00,150,-1,1,-1.025449100000003
D8KLJU,2,C:USDJPY,2023-10-10 07:55:00+00:00,148.94955215,2023-10-20 08:20:00+00:00,150,-1,1,-1.0504478500000118
OD2S9W,2,C:USDJPY,2023-10-10 12:35:00+00:00,148.95355195000002,2023-10-20 08:20:00+00:00,150,-1,1,-1.0464480499999809
1AVAFH,2,C:USDJPY,2023-10-10 13:10:00+00:00,148.95955165,2023-10-20 08:20:00+00:00,150,-1,1,-1.0404483499999913
7EQZ98,2,C:USDJPY,2023-10-10 13:30:00+00:00,148.9805506,2023-10-20 08:20:00+00:00,150,-1,1,-1.0194494000000134
GEJ185,2,C:USDJPY,2023-10-10 13:55:00+00:00,148.92455339999998,2023-10-20 08:20:00+00:00,150,-1,1,-1.0754466000000207
YDPE5F,2,C:USDJPY,2023-10-11 14:20:00+00:00,148.9685512,2023-10-20 08:20:00+00:00,150,-1,1,-1.0314487999999926
4HO1CY,2,C:USDJPY,2023-10-11 15:40:00+00:00,148.9865503,2023-10-20 08:20:00+00:00,150,-1,1,-1.0134496999999953
DGAGW9,2,C:USDJPY,2023-10-11 23:15:00+00:00,148.97755075,2023-10-20 08:20:00+00:00,150,-1,1,-1.022449249999994
N6XBQX,2,C:USDJPY,2023-10-12 06:35:00+00:00,148.99055009999998,2023-10-20 08:20:00+00:00,150,-1,1,-1.0094499000000212
E9HAP2,2,C:USDJPY,2023-10-03 14:25:00+00:00,149.12545590000002,2023-10-20 10:10:00+00:00,150,1,1,0.8745440999999801
QK4CO8,2,C:USDJPY,2023-10-03 14:50:00+00:00,149.0414517,2023-10-20 10:10:00+00:00,150,1,1,0.9585482999999897
VR8ZCI,2,C:USDJPY,2023-10-03 16:20:00+00:00,149.02945110000002,2023-10-20 10:10:00+00:00,150,1,1,0.970548899999983
F16TK2,2,C:USDJPY,2023-10-03 17:30:00+00:00,149.03645145000002,2023-10-20 10:10:00+00:00,150,1,1,0.9635485499999845
CZDT4M,2,C:USDJPY,2023-10-03 17:50:00+00:00,149.01445035000003,2023-10-20 10:10:00+00:00,150,1,1,0.9855496499999674
XX8D01,2,C:USDJPY,2023-10-03 20:50:00+00:00,149.06345280000002,2023-10-20 10:10:00+00:00,150,1,1,0.9365471999999784
CZRMC4,2,C:USDJPY,2023-10-03 21:05:00+00:00,149.01945060000003,2023-10-20 10:10:00+00:00,150,1,1,0.9805493999999726
K3GCRI,2,C:USDJPY,2023-10-04 08:25:00+00:00,149.01645045,2023-10-20 10:10:00+00:00,150,1,1,0.9835495499999922
2GRUZ4,2,C:USDJPY,2023-10-04 09:10:00+00:00,149.06445285,2023-10-20 10:10:00+00:00,150,1,1,0.9355471499999908
IZPBFZ,2,C:USDJPY,2023-10-04 11:55:00+00:00,149.00745,2023-10-20 10:10:00+00:00,150,1,1,0.9925499999999943
E25UEZ,2,C:USDJPY,2023-10-04 14:00:00+00:00,149.09045415000003,2023-10-20 10:10:00+00:00,150,1,1,0.9095458499999722
BO1TVV,2,C:USDJPY,2023-10-04 14:15:00+00:00,149.02145070000003,2023-10-20 10:10:00+00:00,150,1,1,0.978549299999969
42X4ED,2,C:USDJPY,2023-10-04 14:45:00+00:00,149.02645095000003,2023-10-20 10:10:00+00:00,150,1,1,0.9735490499999742
1XRILU,2,C:USDJPY,2023-10-04 17:25:00+00:00,149.0414517,2023-10-20 10:10:00+00:00,150,1,1,0.9585482999999897
BCX83J,2,C:USDJPY,2023-10-04 21:05:00+00:00,149.06445285,2023-10-20 10:10:00+00:00,150,1,1,0.9355471499999908
4WAKRJ,2,C:USDJPY,2023-10-04 22:05:00+00:00,149.01045015,2023-10-20 10:10:00+00:00,150,1,1,0.9895498500000031
H3UW9G,2,C:USDJPY,2023-10-04 22:40:00+00:00,149.04645195,2023-10-20 10:10:00+00:00,150,1,1,0.9535480499999949
PUEFKB,2,C:USDJPY,2023-10-05 07:35:00+00:00,149.0714532,2023-10-20 10:10:00+00:00,150,1,1,0.9285467999999923
0KMCQH,2,C:USDJPY,2023-10-05 08:50:00+00:00,149.04445185000003,2023-10-20 10:10:00+00:00,150,1,1,0.9555481499999701
ZDV3D7,2,C:USDJPY,2023-10-05 10:05:00+00:00,149.00144970000002,2023-10-20 10:10:00+00:00,150,1,1,0.9985502999999767
ROEB7P,2,C:USDJPY,2023-10-05 12:30:00+00:00,149.0374515,2023-10-20 10:10:00+00:00,150,1,1,0.9625484999999969
KZI91B,2,C:USDJPY,2023-10-06 09:45:00+00:00,149.0554524,2023-10-20 10:10:00+00:00,150,1,1,0.9445475999999928
92CGSS,2,C:USDJPY,2023-10-06 10:10:00+00:00,149.00644995000002,2023-10-20 10:10:00+00:00,150,1,1,0.9935500499999819
I4T2RT,2,C:USDJPY,2023-10-06 10:15:00+00:00,149.03145120000002,2023-10-20 10:10:00+00:00,150,1,1,0.9685487999999793
BWKTM8,2,C:USDJPY,2023-10-06 12:30:00+00:00,149.38846905000003,2023-10-20 10:10:00+00:00,150,1,1,0.6115309499999739
MN81BH,2,C:USDJPY,2023-10-10 07:15:00+00:00,149.0174505,2023-10-20 10:10:00+00:00,150,1,1,0.9825495000000046
JB2V44,2,C:USDJPY,2023-10-10 07:45:00+00:00,149.02945110000002,2023-10-20 10:10:00+00:00,150,1,1,0.970548899999983
GXF8WO,2,C:USDJPY,2023-10-10 11:10:00+00:00,149.05045215,2023-10-20 10:10:00+00:00,150,1,1,0.9495478499999876
KNJEJS,2,C:USDJPY,2023-10-10 13:00:00+00:00,149.06345280000002,2023-10-20 10:10:00+00:00,150,1,1,0.9365471999999784
I956J0,2,C:USDJPY,2023-10-10 13:20:00+00:00,149.06845305000002,2023-10-20 10:10:00+00:00,150,1,1,0.9315469499999836
6QK4WH,2,C:USDJPY,2023-10-10 13:35:00+00:00,149.02445085000002,2023-10-20 10:10:00+00:00,150,1,1,0.9755491499999778
LMKSBW,2,C:USDJPY,2023-10-11 14:10:00+00:00,149.0234508,2023-10-20 10:10:00+00:00,150,1,1,0.9765491999999938
E7A741,2,C:USDJPY,2023-10-11 14:25:00+00:00,149.0354514,2023-10-20 10:10:00+00:00,150,1,1,0.9645486000000005
51LRKE,2,C:USDJPY,2023-10-11 15:45:00+00:00,149.03445135,2023-10-20 10:10:00+00:00,150,1,1,0.9655486499999881
G4IEUG,2,C:USDJPY,2023-10-11 23:25:00+00:00,149.00344980000003,2023-10-20 10:10:00+00:00,150,1,1,0.9965501999999731
WJ2GRS,2,C:USDJPY,2023-10-11 23:40:00+00:00,149.03245125,2023-10-20 10:10:00+00:00,150,1,1,0.9675487499999917
A5SMO4,2,C:USDJPY,2023-10-12 06:50:00+00:00,149.01645045,2023-10-20 10:10:00+00:00,150,1,1,0.9835495499999922
8JNO20,2,C:USDJPY,2023-10-25 17:30:00+00:00,150.03450135,2023-10-30 15:05:00+00:00,149,1,1,-1.0345013499999993
EVUQ97,2,C:USDJPY,2023-10-25 17:50:00+00:00,150.00549990000002,2023-10-30 15:05:00+00:00,149,1,1,-1.005499900000018
MK2BVN,2,C:USDJPY,2023-10-25 18:00:00+00:00,150.0115002,2023-10-30 15:05:00+00:00,149,1,1,-1.0115002000000004
JREUIL,2,C:USDJPY,2023-10-25 18:45:00+00:00,150.02150070000002,2023-10-30 15:05:00+00:00,149,1,1,-1.0215007000000185
67IVUF,2,C:USDJPY,2023-10-27 12:25:00+00:00,150.0175005,2023-10-30 15:05:00+00:00,149,1,1,-1.0175005000000112
QCZ90Q,2,C:USDJPY,2023-10-25 17:40:00+00:00,149.9745009,2023-10-30 15:10:00+00:00,149,-1,1,0.9745009000000096
ICDKV1,2,C:USDJPY,2023-10-25 18:05:00+00:00,149.98250050000001,2023-10-30 15:10:00+00:00,149,-1,1,0.9825005000000147
B5EKKU,2,C:USDJPY,2023-10-27 12:05:00+00:00,149.95550185,2023-10-30 15:10:00+00:00,149,-1,1,0.9555018499999903
Q0R3RM,2,C:USDJPY,2023-10-27 12:30:00+00:00,149.9085042,2023-10-30 15:10:00+00:00,149,-1,1,0.9085042000000101
5L0SX3,2,C:USDJPY,2023-10-30 15:10:00+00:00,148.90355445,2023-10-31 03:30:00+00:00,150,-1,1,-1.0964455499999985
1BI3EW,2,C:USDJPY,2023-10-30 15:55:00+00:00,149.01345030000002,2023-10-31 03:30:00+00:00,150,1,1,0.9865496999999834
0MO5CW,2,C:USDJPY,2023-10-30 16:00:00+00:00,148.9685512,2023-10-31 03:30:00+00:00,150,-1,1,-1.0314487999999926
1LDSC4,2,C:USDJPY,2023-10-30 16:05:00+00:00,149.04445185000003,2023-10-31 03:30:00+00:00,150,1,1,0.9555481499999701
QSW1WQ,2,C:USDJPY,2023-10-30 17:35:00+00:00,148.98355045000002,2023-10-31 03:30:00+00:00,150,-1,1,-1.016449549999976
SMJCME,2,C:USDJPY,2023-10-30 17:45:00+00:00,149.00344980000003,2023-10-31 03:30:00+00:00,150,1,1,0.9965501999999731
SVUCUU,2,C:USDJPY,2023-10-30 17:50:00+00:00,149.03945160000004,2023-10-31 03:30:00+00:00,150,1,1,0.9605483999999649
ACF8Q6,2,C:USDJPY,2023-10-30 18:05:00+00:00,148.99354995000002,2023-10-31 03:30:00+00:00,150,-1,1,-1.0064500499999838
C3QNO5,2,C:USDJPY,2023-10-30 18:10:00+00:00,148.98955015,2023-10-31 03:30:00+00:00,150,-1,1,-1.0104498499999863
5TYJOK,2,C:USDJPY,2023-10-30 18:40:00+00:00,149.01645045,2023-10-31 03:30:00+00:00,150,1,1,0.9835495499999922
L6MGRB,2,C:USDJPY,2023-10-30 18:45:00+00:00,148.95855170000002,2023-10-31 03:30:00+00:00,150,-1,1,-1.0414482999999848
7XVH8H,2,C:USDJPY,2023-10-30 18:55:00+00:00,148.99444935,2023-10-31 03:30:00+00:00,150,1,1,1.0055506500000035
7QFM3F,2,C:USDJPY,2023-10-30 19:05:00+00:00,149.0434518,2023-10-31 03:30:00+00:00,150,1,1,0.9565481999999861
U7R8FB,2,C:USDJPY,2023-10-31 03:30:00+00:00,150.05450235,2023-10-31 14:00:00+00:00,151,1,1,0.945497649999993
LZQ9IJ,2,C:USDJPY,2023-10-31 03:35:00+00:00,149.9185037,2023-10-31 14:00:00+00:00,151,-1,1,-1.0814962999999977
ZZ68NC,2,C:USDJPY,2023-10-31 04:20:00+00:00,150.03750150000002,2023-10-31 14:00:00+00:00,151,1,1,0.962498499999981
NA6YXO,2,C:USDJPY,2023-10-31 14:00:00+00:00,151.14855705,2023-11-02 12:50:00+00:00,150,1,1,-1.1485570499999938
OZFINY,2,C:USDJPY,2023-11-01 14:20:00+00:00,150.9644514,2023-11-02 12:50:00+00:00,150,-1,1,0.9644514000000015
XBJWBT,2,C:USDJPY,2023-11-01 14:50:00+00:00,151.0375515,2023-11-02 12:50:00+00:00,150,1,1,-1.0375515000000064
89UJE9,2,C:USDJPY,2023-11-01 15:55:00+00:00,150.95545185,2023-11-02 12:50:00+00:00,150,-1,1,0.9554518500000029
17U03M,2,C:USDJPY,2023-11-01 16:00:00+00:00,151.01055015,2023-11-02 12:50:00+00:00,150,1,1,-1.0105501500000003
QF1SIT,2,C:USDJPY,2023-11-01 16:05:00+00:00,150.95245200000002,2023-11-02 12:50:00+00:00,150,-1,1,0.9524520000000223
CF8OD7,2,C:USDJPY,2023-11-01 16:15:00+00:00,151.03055115,2023-11-02 12:50:00+00:00,150,1,1,-1.030551150000008
0XM3L1,2,C:USDJPY,2023-11-01 18:30:00+00:00,150.95245200000002,2023-11-02 12:50:00+00:00,150,-1,1,0.9524520000000223
0419LO,2,C:USDJPY,2023-11-01 18:35:00+00:00,151.05255225,2023-11-02 12:50:00+00:00,150,1,1,-1.0525522499999909
MR8QC1,2,C:USDJPY,2023-11-01 18:55:00+00:00,150.98745025,2023-11-02 12:50:00+00:00,150,-1,1,0.9874502499999949
1CCYSX,2,C:USDJPY,2023-11-02 12:55:00+00:00,149.9765008,2023-11-08 19:40:00+00:00,151,-1,1,-1.0234992000000034
6WQW9R,2,C:USDJPY,2023-11-02 13:00:00+00:00,150.03250125000002,2023-11-08 19:40:00+00:00,151,1,1,0.9674987499999759
CW3Q2X,2,C:USDJPY,2023-11-02 13:05:00+00:00,149.9665013,2023-11-08 19:40:00+00:00,151,-1,1,-1.0334986999999956
E1MH2E,2,C:USDJPY,2023-11-02 13:20:00+00:00,150.12650595000002,2023-11-08 19:40:00+00:00,151,1,1,0.8734940499999766
KS6YDR,2,C:USDJPY,2023-11-03 12:30:00+00:00,149.66251649999998,2023-11-08 19:40:00+00:00,151,-1,1,-1.337483500000019
9K18G8,2,C:USDJPY,2023-11-06 21:00:00+00:00,150.01650045,2023-11-08 19:40:00+00:00,151,1,1,0.9834995500000048
BJT2PC,2,C:USDJPY,2023-11-06 22:50:00+00:00,149.94850219999998,2023-11-08 19:40:00+00:00,151,-1,1,-1.0514978000000212
B9QHQ1,2,C:USDJPY,2023-11-06 23:00:00+00:00,150.01550040000004,2023-11-08 19:40:00+00:00,151,1,1,0.984499599999964
6KJBR0,2,C:USDJPY,2023-11-06 23:05:00+00:00,149.98250050000001,2023-11-08 19:40:00+00:00,151,-1,1,-1.0174994999999853
GQU4Q0,2,C:USDJPY,2023-11-07 00:05:00+00:00,150.01050015,2023-11-08 19:40:00+00:00,151,1,1,0.9894998499999872
NXSNML,2,C:USDJPY,2023-11-08 19:40:00+00:00,151.01455035,2023-11-17 08:40:00+00:00,150,1,1,-1.0145503500000075
293RFT,2,C:USDJPY,2023-11-08 20:45:00+00:00,151.02655095000003,2023-11-17 08:40:00+00:00,150,1,1,-1.0265509500000292
OLZP8A,2,C:USDJPY,2023-11-08 21:05:00+00:00,151.01555040000002,2023-11-17 08:40:00+00:00,150,1,1,-1.0155504000000235
PVPH14,2,C:USDJPY,2023-11-09 05:55:00+00:00,151.04055165,2023-11-17 08:40:00+00:00,150,1,1,-1.0405516499999976
LOID6T,2,C:USDJPY,2023-11-09 08:25:00+00:00,151.04255175,2023-11-17 08:40:00+00:00,150,1,1,-1.0425517500000012
LSTX2B,2,C:USDJPY,2023-11-09 08:50:00+00:00,151.0255509,2023-11-17 08:40:00+00:00,150,1,1,-1.0255509000000131
VBIZXW,2,C:USDJPY,2023-11-09 09:15:00+00:00,151.03655145000002,2023-11-17 08:40:00+00:00,150,1,1,-1.0365514500000188
VSCRON,2,C:USDJPY,2023-11-09 13:30:00+00:00,151.07955360000003,2023-11-17 08:40:00+00:00,150,1,1,-1.0795536000000254
AHF6CP,2,C:USDJPY,2023-11-09 13:40:00+00:00,151.0055499,2023-11-17 08:40:00+00:00,150,1,1,-1.0055499000000054
WCTMQ7,2,C:USDJPY,2023-11-09 16:25:00+00:00,151.0175505,2023-11-17 08:40:00+00:00,150,1,1,-1.0175504999999987
W3Y06S,2,C:USDJPY,2023-11-09 17:15:00+00:00,151.02255075,2023-11-17 08:40:00+00:00,150,1,1,-1.0225507499999935
TG1IWH,2,C:USDJPY,2023-11-14 13:55:00+00:00,151.00654995000002,2023-11-17 08:40:00+00:00,150,1,1,-1.0065499500000215
MJVOTR,2,C:USDJPY,2023-11-15 14:40:00+00:00,151.07855355,2023-11-17 08:40:00+00:00,150,1,1,-1.0785535500000094
BBFR66,2,C:USDJPY,2023-11-15 16:35:00+00:00,151.03155120000002,2023-11-17 08:40:00+00:00,150,1,1,-1.031551200000024
2KLH6T,2,C:USDJPY,2023-11-08 20:20:00+00:00,150.9904501,2023-11-17 08:50:00+00:00,150,-1,1,0.9904501000000039
9HPNDM,2,C:USDJPY,2023-11-08 20:50:00+00:00,150.9904501,2023-11-17 08:50:00+00:00,150,-1,1,0.9904501000000039
N8FCDI,2,C:USDJPY,2023-11-08 21:10:00+00:00,150.9864503,2023-11-17 08:50:00+00:00,150,-1,1,0.9864503000000013
7MY9V8,2,C:USDJPY,2023-11-09 06:30:00+00:00,150.96745124999998,2023-11-17 08:50:00+00:00,150,-1,1,0.9674512499999821
R1BNUE,2,C:USDJPY,2023-11-09 08:35:00+00:00,150.9644514,2023-11-17 08:50:00+00:00,150,-1,1,0.9644514000000015
MUC3HM,2,C:USDJPY,2023-11-09 09:10:00+00:00,150.99145005,2023-11-17 08:50:00+00:00,150,-1,1,0.9914500499999974
5FRPXF,2,C:USDJPY,2023-11-09 13:25:00+00:00,150.97745075,2023-11-17 08:50:00+00:00,150,-1,1,0.9774507500000027
1FS68X,2,C:USDJPY,2023-11-09 13:35:00+00:00,150.98345045000002,2023-11-17 08:50:00+00:00,150,-1,1,0.9834504500000207
QH9U18,2,C:USDJPY,2023-11-09 17:05:00+00:00,150.9844504,2023-11-17 08:50:00+00:00,150,-1,1,0.9844503999999858
8WT88U,2,C:USDJPY,2023-11-14 13:40:00+00:00,150.91545385,2023-11-17 08:50:00+00:00,150,-1,1,0.9154538500000058
WV26XJ,2,C:USDJPY,2023-11-15 15:45:00+00:00,150.94345245,2023-11-17 08:50:00+00:00,150,-1,1,0.9434524499999952
BBNIN4,2,C:USDJPY,2023-11-16 13:30:00+00:00,150.9204536,2023-11-17 08:50:00+00:00,150,-1,1,0.9204536000000019
NV2VJO,2,C:USDJPY,2023-11-17 08:50:00+00:00,149.8785057,2023-11-17 21:55:00+00:00,149,-1,1,0.8785057000000052
ZDBL29,2,C:USDJPY,2023-11-20 02:50:00+00:00,148.90955415,2023-11-21 01:00:00+00:00,148,-1,1,0.9095541499999911
9CU4HR,2,C:USDJPY,2023-11-20 02:55:00+00:00,149.01845055,2023-11-21 01:00:00+00:00,148,1,1,-1.0184505500000114
HFBTEH,2,C:USDJPY,2023-11-20 03:35:00+00:00,148.95355195000002,2023-11-21 01:00:00+00:00,148,-1,1,0.9535519500000191
